ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
35258_f_at	0.47598	2.91e-01	-1.07353	-5.654302	-0.29788743	SCAF11	SR-related CTD associated factor 11
33774_at	0.476059	2.91e-01	1.073334	-5.654502	0.20628977	CASP8	caspase 8
32678_at	0.476307	2.91e-01	-1.072906	-5.654941	-0.37550148	MYO5A	myosin VA
36619_r_at	0.476652	2.92e-01	-1.072343	-5.655517	-0.42442306	ID1	inhibitor of DNA binding 1, HLH protein
35603_at	0.476779	2.92e-01	-1.072082	-5.655785	-0.47687315	NORAD	non-coding RNA activated by DNA damage
32362_r_at	0.476813	2.92e-01	-1.071924	-5.655946	-0.20170422	TOP3B	topoisomerase (DNA) III beta
1923_at	0.476813	2.92e-01	-1.071864	-5.656008	-0.15907482	CCNC	cyclin C
40914_s_at	0.476824	2.92e-01	-1.071764	-5.656111	-0.38198102	ATP2B4	ATPase plasma membrane Ca2+ transporting 4
32389_at	0.476926	2.92e-01	1.071536	-5.656344	0.39562187		
31733_at	0.477175	2.92e-01	1.071104	-5.656786	0.37643254	P2RX3	purinergic receptor P2X 3
35149_at	0.477175	2.92e-01	-1.071021	-5.65687	-0.2920557	CD40	CD40 molecule
37635_at	0.477323	2.92e-01	1.070731	-5.657167	0.52407231	TCHH	trichohyalin
37624_at	0.477373	2.92e-01	-1.070388	-5.657518	-0.39839215	CA3	carbonic anhydrase 3
37762_at	0.477373	2.92e-01	1.070296	-5.657612	0.62334946	EMP1	epithelial membrane protein 1
39129_at	0.477373	2.92e-01	1.070285	-5.657624	0.24524033	LOC150776///SMPD4	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) pseudogene///sphingomyelin phosphodiesterase 4
36335_at	0.477373	2.93e-01	1.070135	-5.657777	0.28113641	BTN1A1	butyrophilin subfamily 1 member A1
37541_at	0.477373	2.93e-01	-1.070105	-5.657807	-0.17838544	SELPLG	selectin P ligand
1663_at	0.477373	2.93e-01	1.070068	-5.657846	0.1137408	RARG	retinoic acid receptor gamma
41664_at	0.477373	2.93e-01	-1.070065	-5.657849	-0.11192646	TIMM44	translocase of inner mitochondrial membrane 44
39561_at	0.477376	2.93e-01	1.069967	-5.657949	0.13145145	CBX6	chromobox 6
37243_at	0.477376	2.93e-01	1.069891	-5.658026	0.21143844	GUCY1B3	guanylate cyclase 1 soluble subunit beta
39742_at	0.477387	2.93e-01	1.069752	-5.658168	0.2246748	TANK	TRAF family member associated NFKB activator
31679_at	0.477387	2.93e-01	1.069705	-5.658216	0.48314426		
40837_at	0.477455	2.93e-01	-1.069526	-5.6584	-0.23009916	TLE2	transducin like enhancer of split 2
35050_at	0.477693	2.93e-01	-1.069099	-5.658835	-0.2265626	PHF20	PHD finger protein 20
37395_at	0.477693	2.93e-01	-1.069024	-5.658912	-0.14581627	LOC101927180///ATP6V1F	V-type proton ATPase subunit F pseudogene///ATPase H+ transporting V1 subunit F
31962_at	0.477693	2.93e-01	1.068941	-5.658997	0.10251982	RPL37A	ribosomal protein L37a
36685_at	0.47841	2.94e-01	-1.067767	-5.660195	-0.1570168	AMD1	adenosylmethionine decarboxylase 1
31860_at	0.47841	2.94e-01	-1.067717	-5.660246	-0.15253125	TMEM11	transmembrane protein 11
32620_at	0.47841	2.94e-01	1.067693	-5.66027	0.31371268	FETUB	fetuin B
37231_at	0.478432	2.94e-01	1.067521	-5.660446	0.57386405	DLGAP5	DLG associated protein 5
36545_s_at	0.478432	2.94e-01	-1.067436	-5.660533	-0.15928793	SFI1	SFI1 centrin binding protein
34212_at	0.478432	2.94e-01	-1.067338	-5.660632	-0.28364979	AGTPBP1	ATP/GTP binding protein 1
39106_at	0.478432	2.94e-01	1.067248	-5.660725	0.25606862	APOA1	apolipoprotein A1
39191_at	0.478432	2.94e-01	-1.067237	-5.660736	-0.27692496		
38906_at	0.478917	2.94e-01	-1.066483	-5.661505	-0.39878771	SPTA1	spectrin alpha, erythrocytic 1
1910_s_at	0.479483	2.95e-01	1.065616	-5.662387	0.14696652	BCL2	BCL2, apoptosis regulator
40653_at	0.479797	2.95e-01	1.065034	-5.66298	0.23789317	RGS7	regulator of G-protein signaling 7
41375_at	0.479797	2.95e-01	-1.065012	-5.663003	-0.16826637	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
1402_at	0.479876	2.95e-01	-1.064817	-5.663201	-0.18101269	LYN	LYN proto-oncogene, Src family tyrosine kinase
34485_r_at	0.480105	2.95e-01	1.064417	-5.663608	0.14518269		
33901_at	0.480186	2.95e-01	-1.0642	-5.663829	-0.12803215	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)
38170_at	0.480186	2.95e-01	-1.064134	-5.663895	-0.33044752	VPS13A	vacuolar protein sorting 13 homolog A
38804_at	0.480509	2.95e-01	-1.063604	-5.664434	-0.15743411	CSE1L	chromosome segregation 1 like
34879_at	0.481225	2.96e-01	1.062533	-5.665523	0.19173825	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic
1758_r_at	0.481252	2.96e-01	-1.062285	-5.665775	-0.70660858	CYP3A7-CYP3A51P///CYP3A7	CYP3A7-CYP3A51P readthrough///cytochrome P450 family 3 subfamily A member 7
AFFX-BioDn-5_at	0.481252	2.96e-01	1.062245	-5.665815	0.24360571		
33189_at	0.481252	2.96e-01	1.062137	-5.665925	0.35485699	LOC143286	uncharacterized LOC143286
32289_at	0.481252	2.96e-01	1.062011	-5.666053	0.23464035	PTPRS	protein tyrosine phosphatase, receptor type S
39748_at	0.481252	2.96e-01	-1.062009	-5.666054	-0.27996093	SLC7A1	solute carrier family 7 member 1
39610_at	0.481252	2.96e-01	-1.061929	-5.666136	-0.38373328	HOXB2	homeobox B2
40179_at	0.481252	2.96e-01	1.061866	-5.6662	0.35633518	ZBTB33	zinc finger and BTB domain containing 33
38871_at	0.481252	2.96e-01	1.061813	-5.666253	0.25415218	BCL10	B-cell CLL/lymphoma 10
1352_at	0.481776	2.97e-01	1.061007	-5.667071	0.25864688	CXCR1	C-X-C motif chemokine receptor 1
32983_at	0.481998	2.97e-01	1.060616	-5.667468	0.29994607	ADRA1B	adrenoceptor alpha 1B
35771_at	0.482056	2.97e-01	-1.060434	-5.667652	-0.15236196	DEAF1	DEAF1, transcription factor
1411_at	0.482056	2.97e-01	1.060366	-5.667721	0.26963175	CYP11B1	cytochrome P450 family 11 subfamily B member 1
31626_i_at	0.48222	2.97e-01	1.059962	-5.668131	0.25867987	AOC4P	amine oxidase, copper containing 4, pseudogene
32277_at	0.48222	2.97e-01	-1.059872	-5.668221	-0.41938286	KCNA3	potassium voltage-gated channel subfamily A member 3
35569_at	0.48222	2.97e-01	-1.059771	-5.668324	-0.28653445	ZMIZ2	zinc finger MIZ-type containing 2
41283_at	0.48222	2.97e-01	-1.059655	-5.668442	-0.17574964	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3
39721_at	0.48222	2.97e-01	1.05963	-5.668467	0.16465726	EFNB1	ephrin B1
32398_s_at	0.48222	2.97e-01	1.059561	-5.668537	0.3722863	LRP8	LDL receptor related protein 8
33601_at	0.48222	2.97e-01	1.059544	-5.668554	0.24953871	ZNF804A	zinc finger protein 804A
1022_f_at	0.482243	2.97e-01	1.059427	-5.668672	0.24327368	IFNA14	interferon alpha 14
39885_at	0.482487	2.98e-01	-1.059007	-5.669098	-0.19641188		
33739_at	0.482746	2.98e-01	-1.058565	-5.669545	-0.30655587	ST20	suppressor of tumorigenicity 20
37733_at	0.483691	2.98e-01	-1.057181	-5.670945	-0.12976689	MAPK14	mitogen-activated protein kinase 14
1990_g_at	0.484216	2.99e-01	1.056375	-5.671759	0.36898595	BRCA2	BRCA2, DNA repair associated
1163_at	0.484491	2.99e-01	-1.055914	-5.672225	-0.16735017	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta
39414_at	0.484534	2.99e-01	-1.055769	-5.672371	-0.45079027		
859_at	0.48481	2.99e-01	-1.055305	-5.672839	-0.59905484	CYP1B1	cytochrome P450 family 1 subfamily B member 1
32917_at	0.485189	2.99e-01	1.054602	-5.673549	0.45891392	LCT	lactase
40624_at	0.485189	3.00e-01	1.054581	-5.67357	0.39859666	OLIG2	oligodendrocyte lineage transcription factor 2
161_at	0.485189	3.00e-01	-1.054463	-5.673688	-0.51799408	RAB9BP1	RAB9B, member RAS oncogene family pseudogene 1
32089_at	0.485189	3.00e-01	1.054445	-5.673707	0.55205154	SPAG6	sperm associated antigen 6
41797_at	0.485652	3.00e-01	1.053725	-5.674433	0.25796224	PPIL6	peptidylprolyl isomerase like 6
40430_at	0.485797	3.00e-01	1.053442	-5.674718	0.28589304		
849_g_at	0.485818	3.00e-01	1.053242	-5.674919	0.17334012	TRAF1	TNF receptor associated factor 1
31808_at	0.485818	3.00e-01	1.053242	-5.674919	0.18231973	ING3	inhibitor of growth family member 3
510_g_at	0.485894	3.00e-01	-1.053053	-5.67511	-0.26821756	SMAD4	SMAD family member 4
1061_at	0.485937	3.00e-01	-1.052882	-5.675282	-0.17678096	IL10RA	interleukin 10 receptor subunit alpha
33533_at	0.485937	3.00e-01	-1.052824	-5.675341	-0.34929689	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4
38274_at	0.486023	3.00e-01	-1.052606	-5.67556	-0.16114462	TMEM115	transmembrane protein 115
33495_at	0.486023	3.00e-01	1.052488	-5.675679	0.27072842	PPFIA2	PTPRF interacting protein alpha 2
40105_at	0.486023	3.00e-01	1.05245	-5.675717	0.14965623	MUT	methylmalonyl-CoA mutase
41721_at	0.48606	3.01e-01	1.052209	-5.67596	0.36221762	KLK2	kallikrein related peptidase 2
39199_at	0.48606	3.01e-01	-1.052181	-5.675988	-0.18286099	ACVR1B	activin A receptor type 1B
35675_at	0.48606	3.01e-01	1.052143	-5.676026	0.14036283	SORBS3	sorbin and SH3 domain containing 3
37609_at	0.486431	3.01e-01	-1.051551	-5.676622	-0.16413481	NUBP1	nucleotide binding protein 1
37460_at	0.486742	3.01e-01	-1.051039	-5.677136	-0.14210503	TIAM1	T-cell lymphoma invasion and metastasis 1
1424_s_at	0.486965	3.01e-01	1.050616	-5.677561	0.17712617	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta
38103_at	0.486965	3.01e-01	1.050564	-5.677614	0.1021596	GIGYF2	GRB10 interacting GYF protein 2
2075_s_at	0.486965	3.01e-01	1.050479	-5.677699	0.11575136	LOC100996792///MAP2K3	dual specificity mitogen-activated protein kinase kinase 3///mitogen-activated protein kinase kinase 3
37545_at	0.487142	3.02e-01	-1.050152	-5.678028	-0.13067193	SCAMP5	secretory carrier membrane protein 5
38380_at	0.48722	3.02e-01	-1.04996	-5.67822	-0.18375244	POP4	POP4 homolog, ribonuclease P/MRP subunit
35209_at	0.487392	3.02e-01	-1.049639	-5.678543	-0.17894166	EPM2AIP1	EPM2A interacting protein 1
39644_at	0.487407	3.02e-01	1.049533	-5.678649	0.46993407	KIAA1549L	KIAA1549 like
38924_s_at	0.487735	3.02e-01	1.049	-5.679184	0.12228298	ABI1	abl interactor 1
36216_at	0.487891	3.02e-01	-1.048702	-5.679483	-0.14990431	SNX4	sorting nexin 4
33148_at	0.487944	3.02e-01	1.048544	-5.679642	0.18910972	ZFR	zinc finger RNA binding protein
771_s_at	0.487945	3.02e-01	-1.048339	-5.679848	-0.15276523	CD7	CD7 molecule
1151_at	0.487945	3.02e-01	-1.04822	-5.679967	-0.10910848	RPL22	ribosomal protein L22
34319_at	0.487945	3.02e-01	-1.048162	-5.680025	-0.25748813	S100P	S100 calcium binding protein P
31583_at	0.487945	3.02e-01	1.048149	-5.680038	0.10991383	SNORD38B///SNORD55///RPS8	small nucleolar RNA, C/D box 38B///small nucleolar RNA, C/D box 55///ribosomal protein S8
39959_at	0.487945	3.02e-01	-1.048117	-5.68007	-0.32144799	UBD///GABBR1	ubiquitin D///gamma-aminobutyric acid type B receptor subunit 1
38411_at	0.487957	3.02e-01	-1.048015	-5.680172	-0.16600084	SORL1	sortilin related receptor 1
34416_at	0.487972	3.03e-01	1.04791	-5.680278	0.24445153	CBL	Cbl proto-oncogene
32336_at	0.488027	3.03e-01	-1.047748	-5.68044	-0.16894301	ALDOA	aldolase, fructose-bisphosphate A
34759_at	0.488202	3.03e-01	-1.047424	-5.680764	-0.17629435	SLC30A1	solute carrier family 30 member 1
616_s_at	0.488275	3.03e-01	-1.047239	-5.68095	-0.33304944	THRA	thyroid hormone receptor, alpha
40544_g_at	0.488447	3.03e-01	-1.046893	-5.681297	-0.2629854	ASCL1	achaete-scute family bHLH transcription factor 1
34526_s_at	0.488447	3.03e-01	1.046835	-5.681355	0.26624805	MIR124-1///LINC00599	microRNA 124-1///long intergenic non-protein coding RNA 599
35802_at	0.488723	3.03e-01	1.046372	-5.681818	0.17878161	FNBP4	formin binding protein 4
36364_at	0.489026	3.03e-01	1.045797	-5.682393	0.38344674	ABAT	4-aminobutyrate aminotransferase
38191_at	0.489026	3.03e-01	1.045788	-5.682403	0.13449351	DEPDC5	DEP domain containing 5
34844_at	0.489195	3.04e-01	-1.045473	-5.682718	-0.32300338	ZNF516	zinc finger protein 516
32500_at	0.489203	3.04e-01	1.045376	-5.682815	0.45611857		
32053_at	0.489222	3.04e-01	-1.045265	-5.682926	-0.17540403	CCNT2	cyclin T2
31332_at	0.48931	3.04e-01	1.044872	-5.683319	0.42383925		
41292_at	0.48931	3.04e-01	1.044861	-5.68333	0.13452591	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 (H)
38162_at	0.48931	3.04e-01	1.044765	-5.683426	0.3264511	RIMS2	regulating synaptic membrane exocytosis 2
555_at	0.48931	3.04e-01	-1.044741	-5.68345	-0.47218214	RAB40B	RAB40B, member RAS oncogene family
33407_at	0.48931	3.04e-01	1.04472	-5.683471	0.43502063	DIP2C	disco interacting protein 2 homolog C
41566_at	0.489372	3.04e-01	1.044415	-5.683776	0.15150873	TCF15	transcription factor 15 (basic helix-loop-helix)
35213_at	0.489372	3.04e-01	1.044399	-5.683792	0.15837367	WBP4	WW domain binding protein 4
32590_at	0.489372	3.04e-01	-1.044338	-5.683853	-0.10751239	NCL	nucleolin
36348_r_at	0.489372	3.04e-01	-1.044294	-5.683897	-0.43568953	HIST1H2BN	histone cluster 1, H2bn
31599_f_at	0.489716	3.04e-01	1.043739	-5.684451	0.33294968	MAGEA6///MAGEA3	MAGE family member A6///MAGE family member A3
36193_at	0.489798	3.05e-01	-1.043543	-5.684647	-0.21354577	ARFIP2	ADP ribosylation factor interacting protein 2
1943_at	0.489865	3.05e-01	1.043366	-5.684824	0.16189094	CCNA2	cyclin A2
41432_at	0.490292	3.05e-01	-1.042698	-5.68549	-0.1981748	RPS6KA5	ribosomal protein S6 kinase A5
33585_at	0.490356	3.05e-01	1.042527	-5.685661	0.48400681		
41055_at	0.490574	3.05e-01	1.042145	-5.686043	0.18485177	NACAD	NAC alpha domain containing
34057_at	0.490809	3.05e-01	-1.041739	-5.686447	-0.38168227	SLC28A2	solute carrier family 28 member 2
1092_at	0.490911	3.05e-01	1.041471	-5.686714	0.16169551	EDN2	endothelin 2
35730_at	0.490911	3.05e-01	-1.04143	-5.686755	-0.44688356	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
36602_at	0.490931	3.06e-01	-1.041317	-5.686867	-0.18704507	PMPCA	peptidase, mitochondrial processing alpha subunit
34079_at	0.491128	3.06e-01	1.040964	-5.687219	0.23503989	INE1	inactivation escape 1 (non-protein coding)
1671_s_at	0.491241	3.06e-01	-1.040725	-5.687457	-0.11997802	MAPK14	mitogen-activated protein kinase 14
31834_r_at	0.491881	3.06e-01	1.039768	-5.68841	0.42601794	ACSL6	acyl-CoA synthetase long-chain family member 6
487_g_at	0.491903	3.06e-01	-1.039654	-5.688524	-0.1381768	CASP9	caspase 9
31750_at	0.492073	3.06e-01	-1.039337	-5.688839	-0.30556273	HIST1H1B	histone cluster 1, H1b
41029_at	0.492208	3.07e-01	1.039068	-5.689107	0.14191246	SNRNP35	small nuclear ribonucleoprotein U11/U12 subunit 35
309_f_at	0.492314	3.07e-01	1.038839	-5.689335	0.33123581	GH2	growth hormone 2
38777_at	0.49314	3.07e-01	-1.037631	-5.690535	-0.37004635	ATP5G2	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)
33840_at	0.493311	3.07e-01	-1.037254	-5.69091	-0.21216279	TPD52	tumor protein D52
32103_at	0.493311	3.07e-01	1.037228	-5.690935	0.18677792	SERPINF2	serpin family F member 2
31918_at	0.49344	3.08e-01	-1.036968	-5.691193	-0.4266004	PROX1	prospero homeobox 1
37801_at	0.493481	3.08e-01	-1.036827	-5.691333	-0.11299144	ATP6V0A2	ATPase H+ transporting V0 subunit a2
AFFX-DapX-3_at	0.493792	3.08e-01	1.036319	-5.691837	0.36321896		
365_at	0.494132	3.08e-01	-1.035773	-5.69238	-0.38030144	CYLC1	cylicin 1
32238_at	0.49414	3.08e-01	-1.035598	-5.692553	-0.13353843	BIN1	bridging integrator 1
31953_f_at	0.49414	3.08e-01	1.035566	-5.692585	0.4827705	GAGE3	G antigen 3
41075_at	0.49414	3.08e-01	1.035458	-5.692692	0.27080938	AKAP3	A-kinase anchoring protein 3
1261_i_at	0.49414	3.08e-01	-1.035365	-5.692784	-0.3119216	GSTA2///GSTA1	glutathione S-transferase alpha 2///glutathione S-transferase alpha 1
38316_at	0.49414	3.08e-01	1.035337	-5.692812	0.35715576	ALDH1L1	aldehyde dehydrogenase 1 family member L1
37671_at	0.494725	3.09e-01	1.034457	-5.693683	0.44492199	LAMA4	laminin subunit alpha 4
34038_at	0.494736	3.09e-01	1.034358	-5.693782	0.17165367	SLC6A13	solute carrier family 6 member 13
40173_at	0.494945	3.09e-01	1.033835	-5.6943	0.1803383	FRAT2	frequently rearranged in advanced T-cell lymphomas 2
40237_at	0.494945	3.09e-01	1.033812	-5.694323	0.39218958	PHLDA2	pleckstrin homology like domain family A member 2
39447_f_at	0.494945	3.09e-01	1.033803	-5.694331	0.35032765	LRRC23	leucine rich repeat containing 23
39849_at	0.494945	3.09e-01	1.033734	-5.6944	0.35951127	KCNS1	potassium voltage-gated channel modifier subfamily S member 1
41615_at	0.495279	3.09e-01	1.033196	-5.694932	0.43284771	CTAGE5	CTAGE family member 5, ER export factor
1391_s_at	0.49548	3.09e-01	1.032839	-5.695286	0.19172302	CYP4A22///CYP4A11	cytochrome P450 family 4 subfamily A member 22///cytochrome P450 family 4 subfamily A member 11
36814_at	0.495501	3.09e-01	-1.032725	-5.695398	-0.1229285	KIAA1109	KIAA1109
40651_s_at	0.495545	3.10e-01	1.03258	-5.695541	0.16629499	CRHR1	corticotropin releasing hormone receptor 1
39407_at	0.495647	3.10e-01	1.032356	-5.695763	0.18851674	BMP1	bone morphogenetic protein 1
38004_at	0.495903	3.10e-01	1.03183	-5.696283	0.21426947	CSPG4	chondroitin sulfate proteoglycan 4
38090_at	0.495903	3.10e-01	-1.03179	-5.696322	-0.15384189	MIR7109///PISD	microRNA 7109///phosphatidylserine decarboxylase
41093_at	0.495903	3.10e-01	1.031638	-5.696472	0.38963457	OPCML	opioid binding protein/cell adhesion molecule like
32340_s_at	0.495903	3.10e-01	1.031545	-5.696564	0.12427587	YBX1	Y-box binding protein 1
39986_at	0.495903	3.10e-01	1.031505	-5.696604	0.14531038	METTL21B	methyltransferase like 21B
34147_g_at	0.495903	3.10e-01	-1.031499	-5.69661	-0.12210249	OGG1	8-oxoguanine DNA glycosylase
35455_i_at	0.49608	3.10e-01	-1.031174	-5.696931	-0.52931036	ZNF197	zinc finger protein 197
32932_at	0.496093	3.10e-01	-1.031072	-5.697032	-0.47521926	PTPN20	protein tyrosine phosphatase, non-receptor type 20
34593_g_at	0.496333	3.10e-01	1.030661	-5.697437	0.09694679	RPS17	ribosomal protein S17
34491_at	0.496393	3.11e-01	1.030399	-5.697696	0.32851607	OASL	2'-5'-oligoadenylate synthetase like
1762_at	0.496393	3.11e-01	1.030308	-5.697786	0.36370189	PMS2P4	PMS1 homolog 2, mismatch repair system component pseudogene 4
871_s_at	0.496393	3.11e-01	-1.030257	-5.697836	-0.50875695	HLF	HLF, PAR bZIP transcription factor
40402_at	0.496393	3.11e-01	1.03024	-5.697853	0.14470058	SLC6A2	solute carrier family 6 member 2
1060_g_at	0.49662	3.11e-01	1.029847	-5.698241	0.19725278	NTRK3	neurotrophic receptor tyrosine kinase 3
32842_at	0.496702	3.11e-01	-1.029651	-5.698433	-0.19742061	BCL7A	BCL tumor suppressor 7A
35203_at	0.496704	3.11e-01	1.029563	-5.698521	0.15739257	KAT6B	lysine acetyltransferase 6B
36744_at	0.496753	3.11e-01	-1.029332	-5.698748	-0.37974472	SPAG1	sperm associated antigen 1
39935_at	0.496753	3.11e-01	-1.02926	-5.69882	-0.50217253	SKIL	SKI-like proto-oncogene
34072_s_at	0.496753	3.11e-01	1.029215	-5.698864	0.24551061		
34675_at	0.496753	3.11e-01	1.029156	-5.698922	0.28928066	STON1	stonin 1
1256_at	0.496761	3.11e-01	1.02906	-5.699016	0.40308051	PTPRD	protein tyrosine phosphatase, receptor type D
1178_at	0.496852	3.11e-01	-1.028852	-5.699221	-0.38800061	DHFR	dihydrofolate reductase
33117_r_at	0.497096	3.12e-01	-1.028288	-5.699777	-0.13034234	RPS12	ribosomal protein S12
38375_at	0.497096	3.12e-01	-1.028189	-5.699875	-0.13228687	ESD	esterase D
1161_at	0.497096	3.12e-01	-1.028187	-5.699877	-0.14061414	HSP90AB1	heat shock protein 90 alpha family class B member 1
40466_at	0.497096	3.12e-01	-1.028173	-5.69989	-0.13045471	NFYC	nuclear transcription factor Y subunit gamma
41135_at	0.497096	3.12e-01	-1.028096	-5.699966	-0.38871564	RPL39	ribosomal protein L39
AFFX-HSAC07/X00351_3_at	0.497141	3.12e-01	-1.02795	-5.70011	-0.1156063	ACTB	actin beta
35563_at	0.497157	3.12e-01	-1.027803	-5.700254	-0.24925456	MKL1	megakaryoblastic leukemia (translocation) 1
38644_at	0.497157	3.12e-01	1.027423	-5.700629	0.35958709	PXN	paxillin
39083_at	0.497157	3.12e-01	1.027403	-5.700649	0.10323902	UBE2D3	ubiquitin conjugating enzyme E2 D3
35964_at	0.497157	3.12e-01	-1.027268	-5.700781	-0.5754342	MATN3	matrilin 3
38137_at	0.497157	3.12e-01	1.027261	-5.700788	0.46164937	FKBP6	FK506 binding protein 6
1726_at	0.497157	3.12e-01	1.027201	-5.700848	0.14458484	POLE	DNA polymerase epsilon, catalytic subunit
813_at	0.497157	3.12e-01	1.027194	-5.700854	0.39496946		
37754_at	0.497157	3.12e-01	-1.027189	-5.700859	-0.23966221	LGALS3BP	galectin 3 binding protein
33923_s_at	0.497157	3.12e-01	-1.027165	-5.700883	-0.5164393	PRDM2	PR/SET domain 2
38109_at	0.497384	3.12e-01	-1.026772	-5.701269	-0.12382294	PPT2-EGFL8///EGFL8///PPT2	PPT2-EGFL8 readthrough (NMD candidate)///EGF like domain multiple 8///palmitoyl-protein thioesterase 2
32937_at	0.497514	3.12e-01	-1.026426	-5.701609	-0.33195706	EFR3B	EFR3 homolog B
32804_at	0.497514	3.12e-01	-1.026411	-5.701624	-0.11305422	RBM5	RNA binding motif protein 5
1480_at	0.497514	3.12e-01	-1.026341	-5.701693	-0.12692002	HSPA4	heat shock protein family A (Hsp70) member 4
38314_at	0.49772	3.13e-01	1.025978	-5.70205	0.179921	CIC	capicua transcriptional repressor
32979_at	0.497976	3.13e-01	-1.025547	-5.702474	-0.42891408	GAB1	GRB2 associated binding protein 1
38919_at	0.498281	3.13e-01	1.025049	-5.702963	0.45406844	CEP162	centrosomal protein 162
35979_at	0.498456	3.13e-01	-1.024727	-5.703279	-0.24734598	CTDP1	CTD phosphatase subunit 1
1257_s_at	0.498493	3.13e-01	-1.024581	-5.703423	-0.20137552	QSOX1	quiescin sulfhydryl oxidase 1
1133_at	0.498493	3.13e-01	-1.024507	-5.703495	-0.434533	EN2	engrailed homeobox 2
32943_at	0.498562	3.13e-01	1.024329	-5.70367	0.33970109	DBH	dopamine beta-hydroxylase
37978_at	0.498604	3.13e-01	1.024187	-5.703809	0.16342197	QPRT	quinolinate phosphoribosyltransferase
40639_at	0.498751	3.14e-01	-1.023844	-5.704146	-0.27773248	SCO2	SCO2 cytochrome c oxidase assembly protein
38649_at	0.498751	3.14e-01	-1.023818	-5.704171	-0.35843937	FNDC3A	fibronectin type III domain containing 3A
39641_at	0.498772	3.14e-01	1.023665	-5.704321	0.44876552	CCNO	cyclin O
39293_at	0.498772	3.14e-01	-1.023621	-5.704364	-0.48568109	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
39220_at	0.498893	3.14e-01	1.023372	-5.704609	0.38134258	SCGB1A1	secretoglobin family 1A member 1
33167_r_at	0.49934	3.14e-01	-1.022683	-5.705284	-0.29254488	ADSS	adenylosuccinate synthase
34236_at	0.499349	3.14e-01	-1.022586	-5.705379	-0.20831852	PINLYP	phospholipase A2 inhibitor and LY6/PLAUR domain containing
34186_at	0.499582	3.14e-01	-1.022187	-5.70577	-0.35736417	PCBP4	poly(rC) binding protein 4
36850_at	0.499827	3.15e-01	1.02177	-5.706178	0.34987108	TUSC3	tumor suppressor candidate 3
34513_at	0.500023	3.15e-01	-1.021421	-5.70652	-0.36754968	TSHR	thyroid stimulating hormone receptor
34020_at	0.500091	3.15e-01	1.021213	-5.706724	0.30282705	AVP	arginine vasopressin
38206_at	0.500091	3.15e-01	1.021107	-5.706827	0.30275092	RPL3L	ribosomal protein L3 like
40429_r_at	0.500091	3.15e-01	1.020995	-5.706937	0.47242552		
32319_at	0.500091	3.15e-01	1.020948	-5.706983	0.22621501	TNFSF4	tumor necrosis factor superfamily member 4
31311_at	0.500091	3.15e-01	-1.020852	-5.707077	-0.43798411		
908_at	0.500091	3.15e-01	-1.02082	-5.707109	-0.21842149	IFIT2	interferon induced protein with tetratricopeptide repeats 2
35382_at	0.50012	3.15e-01	-1.020696	-5.70723	-0.17441172	NOL3	nucleolar protein 3
796_i_at	0.500465	3.15e-01	1.020145	-5.707769	0.24962127	CDKL1	cyclin dependent kinase like 1
34296_at	0.500547	3.15e-01	1.019909	-5.707999	0.31915968	MID1	midline 1
36942_at	0.500547	3.15e-01	1.019865	-5.708042	0.1989725	IST1	IST1, ESCRT-III associated factor
32682_at	0.500602	3.16e-01	-1.019706	-5.708198	-0.46960983	TMPO	thymopoietin
41398_at	0.500694	3.16e-01	1.019496	-5.708402	0.1728408	YTHDC2	YTH domain containing 2
39169_at	0.501278	3.16e-01	-1.018625	-5.709254	-0.12070221	SEC61G	Sec61 translocon gamma subunit
38047_at	0.501496	3.16e-01	-1.018246	-5.709623	-0.22015658	RBPMS	RNA binding protein with multiple splicing
34924_at	0.501522	3.16e-01	1.018125	-5.709741	0.19454794	KIF1B	kinesin family member 1B
32820_at	0.501534	3.16e-01	-1.018024	-5.70984	-0.16008844	CNOT4	CCR4-NOT transcription complex subunit 4
34913_at	0.501672	3.17e-01	1.017559	-5.710294	0.26360574	CACNA1S	calcium voltage-gated channel subunit alpha1 S
33226_at	0.501672	3.17e-01	1.017511	-5.710341	0.16722713	KDM4B	lysine demethylase 4B
699_s_at	0.501672	3.17e-01	1.017509	-5.710343	0.29441374		
37727_i_at	0.501672	3.17e-01	1.017416	-5.710433	0.21580386	RCN2	reticulocalbin 2
41413_at	0.501672	3.17e-01	-1.017414	-5.710435	-0.12179347	CLPTM1	CLPTM1, transmembrane protein
40109_at	0.501888	3.17e-01	-1.01695	-5.710888	-0.12690934	SRF	serum response factor
482_at	0.501888	3.17e-01	-1.016941	-5.710896	-0.40732833	CDH13	cadherin 13
